step,fmin,action,fnum,fmean,fstd,fmin,fmax
2661,0.21753645301204394,call_method,164,0.7786502401364853,0.1391454545962723,0.21753645301204394,0.9995818660694876
2662,0.21753645301204394,call_method,164,0.779353931908318,0.1391660455899839,0.21753645301204394,0.9995818660694876
2663,0.07997022184398439,call_method,164,0.773937734156585,0.1486703787480275,0.07997022184398439,0.9995818660694876
2664,0.21753645301204394,update_method,164,0.7780134897511828,0.13839695919069708,0.21753645301204394,0.9995818660694876
2665,0.09537217707997614,update_method,164,0.7772685856296457,0.14170097887140803,0.09537217707997614,0.9995818660694876
2666,0.03616174131392891,remove_method,163,0.7777127392934092,0.14357160658561954,0.03616174131392891,0.9995818660694876
2667,0.06118055436125236,update_method,163,0.7778662289440063,0.14278999257726885,0.06118055436125236,0.9995818660694876
2668,0.06118055436125236,create_method,164,0.7782931350413332,0.14245829381387004,0.06118055436125236,0.9995818660694876
2669,0.06118055436125236,create_method,165,0.7790405876061439,0.1423481426544303,0.06118055436125236,0.9995818660694876
2670,0.06118055436125236,call_method,165,0.776126185696546,0.14733798529296896,0.06118055436125236,0.9995818660694876
2671,0.289154691451565,update_method,165,0.7795544180189631,0.13687197620558542,0.289154691451565,0.9995818660694876
2672,0.23745787583662903,update_method,165,0.7792411039849331,0.13804830776152685,0.23745787583662903,0.9995818660694876
2673,0.48815360710907674,update_method,165,0.7824022912476657,0.13141859838357128,0.48815360710907674,0.9995818660694876
2674,0.4016407197626196,update_method,165,0.7818779707182932,0.13275727785566152,0.4016407197626196,0.9995818660694876
2675,0.26874563785925376,call_method,165,0.777771335754102,0.13798365976217472,0.26874563785925376,0.9995818660694876
2676,0.23320926465615643,update_method,165,0.7775559637952951,0.1388033041316584,0.23320926465615643,0.9995818660694876
2677,0.4016407197626196,remove_method,164,0.7808751509851681,0.13253689837802843,0.4016407197626196,0.9995818660694876
2678,0.15911547097651046,call_method,164,0.7761888056360913,0.1406054344624975,0.15911547097651046,0.9995818660694876
2679,0.4016407197626196,update_method,164,0.7783747887952499,0.13360749796317828,0.4016407197626196,0.9995818660694876
2680,0.34654989933762237,create_method,165,0.7757576682530826,0.13735379253307436,0.34654989933762237,0.9995818660694876
2681,0.4016407197626196,update_method,165,0.7791451257579035,0.13356682438480497,0.4016407197626196,0.9995818660694876
2682,0.4016407197626196,call_method,165,0.7772991123244826,0.1362082065802214,0.4016407197626196,0.9995818660694876
2683,0.030821438413145996,call_method,165,0.7725596509439636,0.14798549158681595,0.030821438413145996,0.9995818660694876
2684,0.4016407197626196,update_method,165,0.7761903045379424,0.13665835712151667,0.4016407197626196,0.9995818660694876
2685,0.4016407197626196,call_method,165,0.7755262660819369,0.13660180651995485,0.4016407197626196,0.9995818660694876
2686,0.2673382460275552,remove_method,164,0.7737663716799164,0.1402044649005825,0.2673382460275552,0.9995818660694876
2687,0.11078617827100945,update_method,164,0.7728117859009129,0.14412730933196968,0.11078617827100945,0.9995818660694876
2688,0.43292119547273566,update_method,164,0.7777195360982149,0.13490955725299886,0.43292119547273566,0.9995818660694876
2689,0.517616709078523,update_method,164,0.780528297597234,0.13247492607609102,0.517616709078523,0.9995818660694876
2690,0.517616709078523,call_method,164,0.7809863511143937,0.13281368359455628,0.517616709078523,0.9995818660694876
2691,0.517616709078523,call_method,164,0.7790358042457718,0.13324652420120003,0.517616709078523,0.9995818660694876
2692,0.24352885497664745,update_method,164,0.7773645368427116,0.13814383662576002,0.24352885497664745,0.9995818660694876
2693,0.3396434053079176,update_method,164,0.7779506011739997,0.13606609177943627,0.3396434053079176,0.9995818660694876
2694,0.3396434053079176,call_method,164,0.7764621484677858,0.13786576675681,0.3396434053079176,0.9995818660694876
2695,0.1283409881625428,call_method,164,0.7712256141327655,0.14584331972333067,0.1283409881625428,0.9995818660694876
2696,0.1283409881625428,call_method,164,0.7697342774268553,0.14904078612978622,0.1283409881625428,0.9995818660694876
2697,0.3320705694714122,update_method,164,0.773449235804732,0.14034673651495086,0.3320705694714122,0.9995818660694876
2698,0.3396434053079176,update_method,164,0.774601568686972,0.13746424674649005,0.3396434053079176,0.9995818660694876
2699,0.0929817736887395,update_method,164,0.7730975343478307,0.14343475382909937,0.0929817736887395,0.9995818660694876
2700,0.0929817736887395,call_method,164,0.7698889077233972,0.1455961906401784,0.0929817736887395,0.9995818660694876
2701,0.41103544527476354,update_method,164,0.772793848317986,0.13653206773850515,0.41103544527476354,0.9995818660694876
2702,0.030541880874164873,update_method,164,0.7704737656082263,0.1455919575702383,0.030541880874164873,0.9995818660694876
2703,0.030541880874164873,call_method,164,0.7678590516908673,0.1458695769108914,0.030541880874164873,0.9995818660694876
2704,0.030541880874164873,call_method,164,0.7662233595724602,0.14548671979354777,0.030541880874164873,0.9995818660694876
2705,0.34518161515050194,update_method,164,0.7681418945375599,0.137635354874302,0.34518161515050194,0.9995818660694876
2706,0.34518161515050194,create_method,165,0.7679033341442509,0.1372516494968074,0.34518161515050194,0.9995818660694876
2707,0.13795667735805206,call_method,165,0.7646973681092522,0.14550259872769872,0.13795667735805206,0.9995818660694876
2708,0.13795667735805206,create_method,166,0.7612376819208676,0.15171824465275188,0.13795667735805206,0.9995818660694876
2709,0.19038946083742747,update_method,166,0.7660089293237021,0.14431549572219712,0.19038946083742747,0.9995818660694876
2710,0.34518161515050194,update_method,166,0.7689689360927526,0.13734976472978155,0.34518161515050194,0.9995818660694876
2711,0.410615861973159,update_method,166,0.7693631183025277,0.1362222326290097,0.410615861973159,0.9995818660694876
2712,0.4863412307400624,update_method,166,0.7698192952228102,0.1351426220459574,0.4863412307400624,0.9995818660694876
2713,0.4895489615371392,update_method,166,0.7723191427584943,0.13370620266986857,0.4895489615371392,0.9995818660694876
2714,0.4641202327987215,update_method,166,0.7721659576456122,0.13404421969506755,0.4641202327987215,0.9995818660694876
2715,0.5210531621587795,remove_method,165,0.7740329014325631,0.13228060848150033,0.5210531621587795,0.9995818660694876
2716,0.5392867867018281,update_method,165,0.7749120879517579,0.13107285582021047,0.5392867867018281,0.9995818660694876
2717,0.5392867867018281,call_method,165,0.7762430616848637,0.13222050433137214,0.5392867867018281,0.9995818660694876
2718,0.4328650869442483,update_method,165,0.7755980816863329,0.133626905037788,0.4328650869442483,0.9995818660694876
2719,0.5485020000867356,update_method,165,0.7785111780078888,0.1313432398213196,0.5485020000867356,0.9995818660694876
2720,0.551968704660781,update_method,165,0.7807717091676812,0.1305725890212145,0.551968704660781,0.9995818660694876
2721,0.10701151096199879,call_method,165,0.7753663432899468,0.13958100532964712,0.10701151096199879,0.9995818660694876
2722,0.06648954144597952,update_method,165,0.7751207555959102,0.14078717227329304,0.06648954144597952,0.9995818660694876
2723,0.14524010264823284,update_method,165,0.7755980317244088,0.13849895422828798,0.14524010264823284,0.9995818660694876
2724,0.14524010264823284,call_method,165,0.7762850393384992,0.1380548629064452,0.14524010264823284,0.9995818660694876
2725,0.551968704660781,update_method,165,0.7790347530376903,0.1297256764398849,0.551968704660781,0.9995818660694876
2726,0.551968704660781,call_method,165,0.7805987523663158,0.13076805578838674,0.551968704660781,0.9995818660694876
2727,0.19091716236280087,update_method,165,0.7784105612008737,0.13742677515794244,0.19091716236280087,0.9995818660694876
2728,0.2585410566199382,update_method,165,0.77882040298425,0.1357648959519431,0.2585410566199382,0.9995818660694876
2729,0.4862268285408481,update_method,165,0.7802003167534677,0.13156180401159273,0.4862268285408481,0.9995818660694876
2730,0.48724624434177755,update_method,165,0.7802064950310492,0.13154802178377265,0.48724624434177755,0.9995818660694876
2731,0.22896956299646987,update_method,165,0.7786411818107747,0.13646928167313904,0.22896956299646987,0.9995818660694876
2732,0.553905208404327,remove_method,164,0.7819928380230569,0.12993798942791412,0.553905208404327,0.9995818660694876
2733,0.45798803101593055,call_method,164,0.7809779352548452,0.13180134023934334,0.45798803101593055,0.9995818660694876
2734,0.45798803101593055,call_method,164,0.7828376957258443,0.13176509189293556,0.45798803101593055,0.9995818660694876
2735,0.22287327460974904,call_method,164,0.7807247764783348,0.13781047881048564,0.22287327460974904,0.9995818660694876
2736,0.22287327460974904,call_method,164,0.7821403066833843,0.13797630422789536,0.22287327460974904,0.9995818660694876
2737,0.08405520443936543,call_method,164,0.7774208210442715,0.1481604902903994,0.08405520443936543,0.9995818660694876
2738,0.08405520443936543,create_method,165,0.7753564519447922,0.15005797861399775,0.08405520443936543,0.9995818660694876
2739,0.08405520443936543,call_method,165,0.7726988851451853,0.15764744318613624,0.08405520443936543,0.9995818660694876
2740,0.11540668646915198,update_method,165,0.7763384290356765,0.14836579261171587,0.11540668646915198,0.9995818660694876
2741,0.11540668646915198,call_method,165,0.7770448488718406,0.14889985300920205,0.11540668646915198,0.9995818660694876
2742,0.11540668646915198,call_method,165,0.7755128463161913,0.14835859942697313,0.11540668646915198,0.9995818660694876
2743,0.22287327460974904,update_method,165,0.7770380390037391,0.14275221447082911,0.22287327460974904,0.9995818660694876
2744,0.22287327460974904,call_method,165,0.7772729859445907,0.14262817108525125,0.22287327460974904,0.9995818660694876
2745,0.01299988004244046,update_method,165,0.7760010259775162,0.14838624039364562,0.01299988004244046,0.9995818660694876
2746,0.01299988004244046,call_method,165,0.773915076121955,0.1515278226061819,0.01299988004244046,0.9995818660694876
2747,0.36706347991454547,update_method,165,0.7786578720405885,0.13939865352154068,0.36706347991454547,0.9995818660694876
2748,0.36706347991454547,create_method,166,0.7772946547264836,0.1400769577550406,0.36706347991454547,0.9995818660694876
2749,0.36706347991454547,create_method,167,0.7752825524279326,0.14204266963679657,0.36706347991454547,0.9995818660694876
2750,0.36706347991454547,create_method,168,0.776563283140243,0.14258313129005398,0.36706347991454547,0.9995818660694876
2751,0.3770217096823091,update_method,168,0.7795746160714886,0.13920504979597825,0.3770217096823091,0.9995818660694876
2752,0.3770217096823091,call_method,168,0.780095337279931,0.13938214874953836,0.3770217096823091,0.9995818660694876
2753,0.3770217096823091,call_method,168,0.7798168681398836,0.13981573367393357,0.3770217096823091,0.9995818660694876
2754,0.4367999196301925,update_method,168,0.7827545381921671,0.13646638789641596,0.4367999196301925,0.9995818660694876
2755,0.4367999196301925,call_method,168,0.7817421615973821,0.1369298431980309,0.4367999196301925,0.9995818660694876
2756,0.4367999196301925,call_method,168,0.7791319038966316,0.13837193422043567,0.4367999196301925,0.9995818660694876
2757,0.11630759601456597,call_method,168,0.7751777974543762,0.1474660640648709,0.11630759601456597,0.9995818660694876
2758,0.11630759601456597,call_method,168,0.7745660545156703,0.1477278575326038,0.11630759601456597,0.9995818660694876
2759,0.11630759601456597,create_method,169,0.7733838715037837,0.14808503016356186,0.11630759601456597,0.9995818660694876
2760,0.4367999196301925,remove_method,168,0.7772950398102672,0.13955097214943826,0.4367999196301925,0.9995818660694876
2761,0.4412735708684953,update_method,168,0.7780480888947876,0.13804476664850468,0.4412735708684953,0.9995818660694876
2762,0.22885650273370473,call_method,168,0.7756519945570057,0.1439371841957046,0.22885650273370473,0.9995818660694876
2763,0.4412735708684953,update_method,168,0.7774688190699457,0.13886069370731147,0.4412735708684953,0.9995818660694876
2764,0.2244565869716938,update_method,168,0.7761782417848456,0.14292731594402366,0.2244565869716938,0.9995818660694876
2765,0.45798803101593055,update_method,168,0.7787907625089846,0.13669406829061326,0.45798803101593055,0.9995818660694876
2766,0.4851272965414637,update_method,168,0.7808566866718335,0.13443408495924447,0.4851272965414637,0.9995818660694876
2767,0.4851272965414637,call_method,168,0.7826004916375853,0.1339623142993884,0.4851272965414637,0.9995818660694876
2768,0.15673692418195295,update_method,168,0.7806457870402073,0.1405237752021813,0.15673692418195295,0.9995818660694876
2769,0.46564276918679526,update_method,168,0.7824845123080931,0.13422797579893522,0.46564276918679526,0.9995818660694876
2770,0.46564276918679526,call_method,168,0.782137930536143,0.13391669739909892,0.46564276918679526,0.9995818660694876
2771,0.21234937939528165,create_method,169,0.7787664006477355,0.14048934941173294,0.21234937939528165,0.9995818660694876
2772,0.21234937939528165,create_method,170,0.7772454665977233,0.1414641064354906,0.21234937939528165,0.9995818660694876
2773,0.21234937939528165,call_method,170,0.7764596228958828,0.1409836961642912,0.21234937939528165,0.9995818660694876
2774,0.21234937939528165,call_method,170,0.7754603835886467,0.14153218888155558,0.21234937939528165,0.9995818660694876
2775,0.1737672532461303,call_method,170,0.7737434687889957,0.14694692572785437,0.1737672532461303,0.9995818660694876
2776,0.1737672532461303,call_method,170,0.7712129718985686,0.15207508693376717,0.1737672532461303,0.9995818660694876
2777,0.21234937939528165,update_method,170,0.7757104509553779,0.14550343491100629,0.21234937939528165,0.9995818660694876
2778,0.004984876269071736,call_method,170,0.7713374552901486,0.15697757861937817,0.004984876269071736,0.9995818660694876
2779,0.21234937939528165,update_method,170,0.7726914123389266,0.15124997184916325,0.21234937939528165,0.9995818660694876
2780,0.21234937939528165,create_method,171,0.7717876548848888,0.1512667351005969,0.21234937939528165,0.9995818660694876
2781,0.23515757456131958,update_method,171,0.7743224476971727,0.14538839221527983,0.23515757456131958,0.9995818660694876
2782,0.2543954749978353,remove_method,170,0.7774940057744425,0.1397929648132942,0.2543954749978353,0.9995818660694876
2783,0.01078876450236621,call_method,170,0.7730176357017923,0.1515905893542479,0.01078876450236621,0.9995818660694876
2784,0.0024949161954737065,create_method,171,0.7685116548859658,0.16216343379359469,0.0024949161954737065,0.9995818660694876
2785,0.0024949161954737065,call_method,171,0.7691389873878256,0.16277515215403646,0.0024949161954737065,0.9995818660694876
2786,0.01078876450236621,update_method,171,0.7698445019729608,0.15968284395067286,0.01078876450236621,0.9995818660694876
2787,0.12313791025360021,update_method,171,0.7715005984626728,0.15313628902609439,0.12313791025360021,0.9995818660694876
2788,0.12313791025360021,call_method,171,0.769550321676439,0.15493057105648478,0.12313791025360021,0.9995818660694876
2789,0.12313791025360021,create_method,172,0.7672946670197524,0.15727037529978627,0.12313791025360021,0.9995818660694876
2790,0.12313791025360021,call_method,172,0.7675304925053862,0.15756531384781852,0.12313791025360021,0.9995818660694876
2791,0.17799052942509797,update_method,172,0.7678494030819645,0.15631126729866565,0.17799052942509797,0.9995818660694876
2792,0.17799052942509797,call_method,172,0.7660676416161127,0.15601303368472036,0.17799052942509797,0.9995818660694876
2793,0.2543954749978353,update_method,172,0.7672274845253192,0.15233498555941513,0.2543954749978353,0.9995818660694876
2794,0.29398126424311943,update_method,172,0.7710414587637957,0.14758565645912436,0.29398126424311943,0.9995818660694876
2795,0.3774835098086078,update_method,172,0.7737158647220503,0.14301359800864724,0.3774835098086078,0.9995818660694876
2796,0.3774835098086078,create_method,173,0.7717497091962418,0.14491230603752506,0.3774835098086078,0.9995818660694876
2797,0.3774835098086078,call_method,173,0.7705183437874826,0.14574523169185902,0.3774835098086078,0.9995818660694876
2798,0.3774835098086078,call_method,173,0.7709061077700969,0.14525270973618418,0.3774835098086078,0.9995818660694876
2799,0.2899374928077969,update_method,173,0.7704000614290517,0.14676708103913153,0.2899374928077969,0.9995818660694876
2800,0.3815777207263238,update_method,173,0.7710196932996826,0.14495238716591963,0.3815777207263238,0.9995818660694876
2801,0.3971338064269364,remove_method,172,0.7732838908146441,0.14229002957343842,0.3971338064269364,0.9995818660694876
2802,0.433570958757159,update_method,172,0.773777546782084,0.14112670583916515,0.433570958757159,0.9995818660694876
2803,0.433570958757159,call_method,172,0.7727124467897986,0.14130822481694538,0.433570958757159,0.9995818660694876
2804,0.46206387617095335,update_method,172,0.7743315528725568,0.13898949449247294,0.46206387617095335,0.9995818660694876
2805,0.44091523368518126,create_method,173,0.7724042909119361,0.14087327862212945,0.44091523368518126,0.9995818660694876
2806,0.39286141164212063,update_method,173,0.7721265231544617,0.14157226148265878,0.39286141164212063,0.9995818660694876
2807,0.39286141164212063,call_method,173,0.7716904515214169,0.14125187394824207,0.39286141164212063,0.9995818660694876
2808,0.46206387617095335,update_method,173,0.7721564334012077,0.14012988576659888,0.46206387617095335,0.9995818660694876
2809,0.2945939025622376,call_method,173,0.7681318708839776,0.14374299776430827,0.2945939025622376,0.9995818660694876
2810,0.46206387617095335,update_method,173,0.7694800478357101,0.1403490199644236,0.46206387617095335,0.9995818660694876
2811,0.3310165992732943,update_method,173,0.768722549125319,0.1423456232242741,0.3310165992732943,0.9995818660694876
2812,0.3265728516196973,call_method,173,0.7670188474380809,0.14582114565455948,0.3265728516196973,0.9995818660694876
2813,0.3265728516196973,call_method,173,0.7670001384537524,0.1458108501633485,0.3265728516196973,0.9995818660694876
2814,0.3310165992732943,update_method,173,0.770177383462843,0.14212119332899276,0.3310165992732943,0.9995818660694876
2815,0.3310165992732943,call_method,173,0.7704428939787564,0.14187280740393066,0.3310165992732943,0.9995818660694876
2816,0.27522765505545577,update_method,173,0.7701204145324104,0.14293072508028482,0.27522765505545577,0.9995818660694876
2817,0.27522765505545577,create_method,174,0.7703191957039088,0.1425433931672349,0.27522765505545577,0.9995818660694876
2818,0.27522765505545577,create_method,175,0.767910179799031,0.14564441894327154,0.27522765505545577,0.9995818660694876
2819,0.27522765505545577,create_method,176,0.7668873075695163,0.14585907303111365,0.27522765505545577,0.9995818660694876
2820,0.3487414123502667,update_method,176,0.7685419532901033,0.14186947623105992,0.3487414123502667,0.9995818660694876
2821,0.340918132553762,update_method,176,0.7684975028367141,0.14200216444590574,0.340918132553762,0.9995818660694876
2822,0.41219043240928466,update_method,176,0.7689024590858934,0.14087942009018162,0.41219043240928466,0.9995818660694876
2823,0.41219043240928466,call_method,176,0.7687030388406447,0.141184053311767,0.41219043240928466,0.9995818660694876
2824,0.3344200809912282,call_method,176,0.7655355273845662,0.14459690728351854,0.3344200809912282,0.9995818660694876
2825,0.3344200809912282,call_method,176,0.7628419817314485,0.14497517572746588,0.3344200809912282,0.9995818660694876
2826,0.4065596624944505,remove_method,175,0.7627150532917286,0.14449689483977632,0.4065596624944505,0.9995818660694876
2827,0.03250395722822208,call_method,175,0.7593951517510252,0.15423353450473573,0.03250395722822208,0.9995818660694876
2828,0.005411918870987464,call_method,175,0.7541604219077025,0.16388702949634154,0.005411918870987464,0.9995818660694876
2829,0.03250395722822208,update_method,175,0.7566998287260156,0.15549359622047498,0.03250395722822208,0.9995818660694876
2830,0.03250395722822208,call_method,175,0.7521088552852123,0.16177695393380936,0.03250395722822208,0.9995818660694876
2831,0.1355806948784164,update_method,175,0.7534586989027645,0.15667200197316716,0.1355806948784164,0.9995818660694876
2832,0.1355806948784164,call_method,175,0.7546835926620586,0.15702698295331183,0.1355806948784164,0.9995818660694876
2833,0.1355806948784164,create_method,176,0.7512279759914658,0.16311682698404,0.1355806948784164,0.9995818660694876
2834,0.1355806948784164,call_method,176,0.7497264164208794,0.16222973089506576,0.1355806948784164,0.9995818660694876
2835,0.001629897928174029,update_method,176,0.7489653323472983,0.16539252465141333,0.001629897928174029,0.9995818660694876
2836,0.001629897928174029,call_method,176,0.7491214233709407,0.16534197211935756,0.001629897928174029,0.9995818660694876
2837,0.001629897928174029,call_method,176,0.7506255596925043,0.16512472678716666,0.001629897928174029,0.9995818660694876
2838,0.1464950586377386,update_method,176,0.7526303747016143,0.15800745068268574,0.1464950586377386,0.9995818660694876
2839,0.26872659029985657,update_method,176,0.7538324586718091,0.15414921149430977,0.26872659029985657,0.9995818660694876
2840,0.3544773395315328,update_method,176,0.7568490632733454,0.14975886383163764,0.3544773395315328,0.9995818660694876
2841,0.3544773395315328,create_method,177,0.7569358974982703,0.14933966017462996,0.3544773395315328,0.9995818660694876
2842,0.35806183739204644,update_method,177,0.7583978337673832,0.14663476369173792,0.35806183739204644,0.9995818660694876
2843,0.35806183739204644,call_method,177,0.7575708938513245,0.14588952031310942,0.35806183739204644,0.9995818660694876
2844,0.2514837123894875,create_method,178,0.7547277074386176,0.15031632308225562,0.2514837123894875,0.9995818660694876
2845,0.35806183739204644,update_method,178,0.7578184862233744,0.14551642844334256,0.35806183739204644,0.9995818660694876
2846,0.017561003088476523,update_method,178,0.7559055601879611,0.15281405162702405,0.017561003088476523,0.9995818660694876
2847,0.018619077942170104,update_method,178,0.7559115044287121,0.15278534888259127,0.018619077942170104,0.9995818660694876
2848,0.018619077942170104,call_method,178,0.7528708742520088,0.153368404271427,0.018619077942170104,0.9995818660694876
2849,0.018619077942170104,call_method,178,0.7531247033059616,0.15351101056164398,0.018619077942170104,0.9995818660694876
2850,0.4065596624944505,update_method,178,0.7566430436368319,0.14348582522590084,0.4065596624944505,0.9995818660694876
2851,0.40879817162235665,update_method,178,0.7566556195308088,0.14345523626166246,0.40879817162235665,0.9995818660694876
2852,0.41219043240928466,update_method,178,0.756691734059988,0.14336844230466333,0.41219043240928466,0.9995818660694876
2853,0.393422037974236,call_method,178,0.7551929848861422,0.14574406326240716,0.393422037974236,0.9995818660694876
2854,0.41219043240928466,remove_method,177,0.7572368885410118,0.14358877741229212,0.41219043240928466,0.9995818660694876
2855,0.41522655781625106,update_method,177,0.7599446412733706,0.1415611345153851,0.41522655781625106,0.9995818660694876
2856,0.41522655781625106,call_method,177,0.7589386991689736,0.14080184709958846,0.41522655781625106,0.9995818660694876
2857,0.4498081120757902,update_method,177,0.76104796546371,0.13841323648456993,0.4498081120757902,0.9995818660694876
2858,0.18695462884786251,update_method,177,0.7595629175358687,0.14307613667572175,0.18695462884786251,0.9995818660694876
2859,0.11227844476767446,update_method,177,0.7591410181907827,0.14486295193777363,0.11227844476767446,0.9995818660694876
2860,0.0292974904724409,call_method,177,0.7547482158140789,0.1547985036949449,0.0292974904724409,0.9995818660694876
2861,0.11227844476767446,update_method,177,0.7557269657701422,0.1507020453575474,0.11227844476767446,0.9995818660694876
2862,0.18455941729717928,update_method,177,0.7561353328465802,0.14904673930681275,0.18455941729717928,0.9995818660694876
2863,0.18455941729717928,call_method,177,0.7565025557372396,0.14884850670828453,0.18455941729717928,0.9995818660694876
2864,0.12505646862829578,update_method,177,0.7561663808860029,0.150200912545944,0.12505646862829578,0.9995818660694876
2865,0.12505646862829578,call_method,177,0.7578615581106718,0.1496244589112844,0.12505646862829578,0.9995818660694876
2866,0.20253623269566012,update_method,177,0.759312664977957,0.144642829905884,0.20253623269566012,0.9995818660694876
2867,0.05998418822216478,call_method,177,0.7570842034430294,0.1521658509652874,0.05998418822216478,0.9995818660694876
2868,0.05998418822216478,call_method,177,0.7543899554358988,0.1535547922039785,0.05998418822216478,0.9995818660694876
2869,0.20253623269566012,update_method,177,0.7583212266843216,0.1443583756928613,0.20253623269566012,0.9995818660694876
2870,0.38190238413778177,update_method,177,0.7619366818202057,0.1382790511918635,0.38190238413778177,0.9995818660694876
2871,0.3273869651959679,update_method,177,0.7616286851030204,0.13918293838981258,0.3273869651959679,0.9995818660694876
2872,0.11575543628800755,update_method,177,0.7604330267476082,0.14374251015993086,0.11575543628800755,0.9995818660694876
2873,0.1941146310130507,update_method,177,0.7608757340624389,0.14186471180668006,0.1941146310130507,0.9995818660694876
2874,0.1941146310130507,call_method,177,0.7598504596644293,0.14223606785169163,0.1941146310130507,0.9995818660694876
2875,0.14915890020337574,update_method,177,0.7595964724847136,0.14328235049324994,0.14915890020337574,0.9995818660694876
2876,0.14915890020337574,call_method,177,0.7603030556200087,0.14350812156009557,0.14915890020337574,0.9995818660694876
2877,0.14915890020337574,call_method,177,0.759763619376363,0.14371018824135215,0.14915890020337574,0.9995818660694876
2878,0.2859065724584401,call_method,177,0.7605362050953183,0.1407628560467462,0.2859065724584401,0.9995818660694876
2879,0.2859065724584401,call_method,177,0.7589499881178011,0.14336565224070308,0.2859065724584401,0.9995818660694876
2880,0.2859065724584401,call_method,177,0.757725235714964,0.1429405463459462,0.2859065724584401,0.9995818660694876
2881,0.01654474488962343,update_method,177,0.7562034174801119,0.14925028673499954,0.01654474488962343,0.9995818660694876
2882,0.38625209953061024,update_method,177,0.7609520308964374,0.1386348580575121,0.38625209953061024,0.9995818660694876
2883,0.29519085347038143,update_method,177,0.7604375605797129,0.14018470487808035,0.29519085347038143,0.9995818660694876
2884,0.3495045101797888,update_method,177,0.7607444173972803,0.1392221088356366,0.3495045101797888,0.9995818660694876
2885,0.3495045101797888,call_method,177,0.7587732665238458,0.1392880484585057,0.3495045101797888,0.9995818660694876
2886,0.2554604974553697,call_method,177,0.7562638071706462,0.14424393076851497,0.2554604974553697,0.9995818660694876
2887,0.12488302699601872,remove_method,176,0.7532160450340886,0.1537604752899101,0.12488302699601872,0.9995818660694876
2888,0.1878488468170284,update_method,176,0.7568030863305526,0.1462404602531543,0.1878488468170284,0.9995818660694876
2889,0.1878488468170284,create_method,177,0.7538603284900921,0.15096216344135835,0.1878488468170284,0.9995818660694876
2890,0.1878488468170284,create_method,178,0.7533832017104045,0.1506712896190075,0.1878488468170284,0.9995818660694876
2891,0.22441491569356842,update_method,178,0.7535886290636434,0.14992316210119808,0.22441491569356842,0.9995818660694876
2892,0.23593494856903285,update_method,178,0.7545957943167697,0.14693729740066494,0.23593494856903285,0.9995818660694876
2893,0.23593494856903285,call_method,178,0.7544959029799616,0.14706221432560312,0.23593494856903285,0.9995818660694876
2894,0.23593494856903285,call_method,178,0.7561055048993224,0.14622547556471344,0.23593494856903285,0.9995818660694876
2895,0.3495045101797888,update_method,178,0.7595973357138588,0.14109335470077797,0.3495045101797888,0.9995818660694876
2896,0.1718584961888635,update_method,178,0.7585993243993031,0.14457588320977507,0.1718584961888635,0.9995818660694876
2897,0.403690330750029,update_method,178,0.7605108029291534,0.1389453662220107,0.403690330750029,0.9995818660694876
2898,0.21205207738215204,update_method,178,0.7594341835282105,0.14240539608026226,0.21205207738215204,0.9995818660694876
2899,0.10586505701360927,update_method,178,0.758837627234005,0.14489781216513084,0.10586505701360927,0.9995818660694876
2900,0.28212075914135815,update_method,178,0.7598278278077566,0.1409814751770133,0.28212075914135815,0.9995818660694876
2901,0.28212075914135815,create_method,179,0.7589323748318016,0.14109381737037094,0.28212075914135815,0.9995818660694876
2902,0.28212075914135815,call_method,179,0.7600401696157525,0.14209703035783428,0.28212075914135815,0.9995818660694876
2903,0.28212075914135815,call_method,179,0.7602551513712169,0.14205698945422646,0.28212075914135815,0.9995818660694876
2904,0.28212075914135815,call_method,179,0.759453222723623,0.14316474212564925,0.28212075914135815,0.9995818660694876
2905,0.4384934356420488,update_method,179,0.7625844059375103,0.13875186295631706,0.4384934356420488,0.9995818660694876
2906,0.4451124005148641,update_method,179,0.7651198877403759,0.1369413336347654,0.4451124005148641,0.9995818660694876
2907,0.3364106384669966,update_method,179,0.7645126153267006,0.13859016955620065,0.3364106384669966,0.9995818660694876
2908,0.15817317888129023,update_method,179,0.763516875329015,0.1422542733627489,0.15817317888129023,0.9995818660694876
2909,0.15817317888129023,call_method,179,0.7597042606024291,0.14541700046965553,0.15817317888129023,0.9995818660694876
2910,0.15817317888129023,call_method,179,0.7575011947007456,0.14617700942167602,0.15817317888129023,0.9995818660694876
2911,0.14420613025244333,call_method,179,0.754591904695227,0.15301212430985203,0.14420613025244333,0.9995818660694876
2912,0.14420613025244333,call_method,179,0.7534539916396856,0.1538248463471296,0.14420613025244333,0.9995818660694876
2913,0.14420613025244333,call_method,179,0.7518875518558139,0.15433585527363286,0.14420613025244333,0.9995818660694876
2914,0.15817317888129023,update_method,179,0.7556133201062738,0.14752042591121897,0.15817317888129023,0.9995818660694876
2915,0.15817317888129023,call_method,179,0.7546330166090118,0.14888826251415646,0.15817317888129023,0.9995818660694876
2916,0.04468390487702445,call_method,179,0.7517418103060114,0.15737947804021618,0.04468390487702445,0.9995818660694876
2917,0.15817317888129023,update_method,179,0.7549370222975776,0.1485502268370558,0.15817317888129023,0.9995818660694876
2918,0.15817317888129023,call_method,179,0.7548623893439506,0.14858298281835602,0.15817317888129023,0.9995818660694876
2919,0.15817317888129023,call_method,179,0.7546934464132521,0.1484231436525974,0.15817317888129023,0.9995818660694876
